business_id,business_name,business_address,business_city,business_state,business_postal_code,business_latitude,business_longitude,business_location,business_phone_number,inspection_id,inspection_date,inspection_score,inspection_type,violation_id,violation_description,risk_category,data_quality
1296,TAQUERIA EL BUEN SABOR,Unnamed ST,San Francisco,CA,94112,37.761743,-122.421492,"(37.761743, -122.421492)",14155588745,1296_20180511,05/11/2018 12:00:00 AM,88.0,Reinspection/Followup,1296_20160927_103120,Moderate risk food holding temperature,Moderate Risk,low
12970,LA COCINA,2948 FOLSOM STREET,San Francisco,CA,94110,37.750134,-122.413935,"(37.750134, -122.413935)",,12970_20180419,04/19/2018 12:00:00 AM,100.0,Reinspection/Followup,12970_20180928_103154,Unclean or degraded floors walls or ceilings,Low Risk,low
1300,WE BE SUSHI,Unnamed ST,San Francisco,CA,94110,37.755824,-122.420986,"(37.755824, -122.420986)",14155820607,1300_20161019,10/19/2016 12:00:00 AM,74.0,Reinspection/Followup,1300_20171005_103109,Unclean or unsanitary food contact surfaces,High Risk,low
1304,RAIN TREE CAFE,Unnamed ST,San Francisco,CA,94122,37.764128,-122.464961,"(37.764128, -122.464961)",,1304_20180711,07/11/2018 12:00:00 AM,85.0,Routine - Unscheduled,1304_20180711_103103,High risk food holding temperature,High Risk,low
13041,Coi,373 broadway St,San Francisco,CA,94133,37.798229,-122.40349,"(37.798229, -122.40349)",,13041_20160803,08/03/2016 12:00:00 AM,98.0,Routine - Unscheduled,13041_20160803_103157,Food safety certificate or food handler card not available,Low Risk,medium
13062,Everett Middle School,450 Church St,San Francisco,CA,,37.763794,-122.428617,"(37.763794, -122.428617)",,13062_20180904,09/04/2018 12:00:00 AM,98.0,Routine - Unscheduled,13062_20180904_103144,Unapproved or unmaintained equipment or utensils,Low Risk,medium
1318,GORDO TAQUERIA #6,Unnamed ST,San Francisco,CA,94121,37.780517,-122.477804,"(37.780517, -122.477804)",,1318_20160129,01/29/2016 12:00:00 AM,81.0,Foodborne Illness Investigation,1318_20160712_103105,Improper cooling methods,High Risk,low
13218,"LESLIE A. HENNESSY, INC.",545 02nd St,San Francisco,CA,94107,37.782504,-122.392843,"(37.782504, -122.392843)",,13218_20180626,06/26/2018 12:00:00 AM,85.0,Reinspection/Followup,13218_20170829_103131,Moderate risk vermin infestation,Moderate Risk,medium
1322,"LA MEDITERRANEE I, INC.",Unnamed ST,San Francisco,CA,94115,37.789961,-122.433962,"(37.789961, -122.433962)",,1322_20160927,09/27/2016 12:00:00 AM,91.0,Reinspection/Followup,1322_20180926_103109,Unclean or unsanitary food contact surfaces,High Risk,low
13226,CALIFORNIA WINE MERCHANT,2113 CHESTNUT ST,San Francisco,CA,94123,37.800534,-122.438217,"(37.800534, -122.438217)",,13226_20160415,04/15/2016 12:00:00 AM,98.0,Routine - Unscheduled,13226_20160415_103145,Improper storage of equipment utensils or linens,Low Risk,medium
1323,THE BLACK HORSE LONDON DELI,Unnamed ST,San Francisco,CA,94123,37.798528,-122.424394,"(37.798528, -122.424394)",,1323_20171127,11/27/2017 12:00:00 AM,94.0,Routine - Unscheduled,1323_20171127_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,low
13313,MV Solano,Pier 41,San Francisco,CA,94133,37.808494,-122.412,"(37.808494, -122.412)",5967798700,13313_20160518,05/18/2016 12:00:00 AM,100.0,Routine - Unscheduled,,,,low
1332,CHLOE'S,Unnamed ST,San Francisco,CA,94114,37.748594,-122.427116,"(37.748594, -122.427116)",14155644116,1332_20160513,05/13/2016 12:00:00 AM,86.0,Reinspection/Followup,1332_20160427_103120,Moderate risk food holding temperature,Moderate Risk,low
1337,Sabor De San Miguel,Unnamed ST,San Francisco,CA,94110,37.744726,-122.420395,"(37.744726, -122.420395)",14155645866,1337_20180525,05/25/2018 12:00:00 AM,90.0,Routine - Unscheduled,1337_20180525_103154,Unclean or degraded floors walls or ceilings,Low Risk,low
13374,Rooftop Middle School,500 Corbett St.,San Francisco,CA,94114,37.757398,-122.4442,"(37.757398, -122.4442)",14155526757,13374_20160422,04/22/2016 12:00:00 AM,83.0,Routine - Unscheduled,13374_20160422_103143,Inadequate warewashing facilities or equipment,Low Risk,high
1339,HIGHER GROUNDS,Unnamed ST,San Francisco,CA,94131,37.734483,-122.43368,"(37.734483, -122.43368)",14155582933,1339_20160414,04/14/2016 12:00:00 AM,90.0,Routine - Unscheduled,1339_20160414_103120,Moderate risk food holding temperature,Moderate Risk,low
1341,SPIKE'S COFFEES & TEAS,Unnamed ST,San Francisco,CA,94114,37.759253,-122.43503,"(37.759253, -122.43503)",14155625573,1341_20160826,08/26/2016 12:00:00 AM,100.0,Routine - Unscheduled,,,,low
13426,Trader Joe's,401 Bay St,San Francisco,CA,94133,37.80557,-122.413626,"(37.80557, -122.413626)",,13426_20171003,10/03/2017 12:00:00 AM,92.0,Complaint,13426_20161109_103161,Low risk vermin infestation,Low Risk,medium
13427,Extreme Pizza,3911 Alemany Bl.,San Francisco,CA,94132,37.711185,-122.46779,"(37.711185, -122.46779)",14150999800,13427_20160803,08/03/2016 12:00:00 AM,94.0,Routine - Unscheduled,13427_20160803_103144,Unapproved or unmaintained equipment or utensils,Low Risk,high
13428,SAFEWAY #2606,298 KING STREET,San Francisco,CA,94107,37.776491,-122.394175,"(37.776491, -122.394175)",,13428_20171221,12/21/2017 12:00:00 AM,90.0,New Construction,13428_20161108_103152,Unclean unmaintained or improperly constructed toilet facilities,Low Risk,medium
1344,Beanery,Unnamed ST,San Francisco,CA,94122,37.758941,-122.48591,"(37.758941, -122.48591)",,1344_20160609,06/09/2016 12:00:00 AM,100.0,Routine - Unscheduled,1344_20170925_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,low
1345,Cordon Bleu,Unnamed ST,San Francisco,CA,94109,37.790683,-122.420264,"(37.790683, -122.420264)",,1345_20170928,09/28/2017 12:00:00 AM,81.0,Routine - Unscheduled,1345_20170928_103129,Insufficient hot water or running water,Moderate Risk,low
1347,CREPES ON COLE,Unnamed ST,San Francisco,CA,94117,37.765778,-122.450184,"(37.765778, -122.450184)",14155661800,1347_20180821,08/21/2018 12:00:00 AM,92.0,Complaint,1347_20181106_103147,Inadequate ventilation or lighting,Low Risk,low
1350,KING OF THAI NOODLE HOUSE,Unnamed ST,San Francisco,CA,94118,37.782833,-122.46615,"(37.782833, -122.46615)",['0' 'not '],1350_20160518,05/18/2016 12:00:00 AM,77.0,Routine - Unscheduled,1350_20160518_103116,Inadequate food safety knowledge or lack of certified food safety manager,Moderate Risk,low
1351,EXIT THEATRE,Unnamed ST,San Francisco,CA,94102,37.784288,-122.410224,"(37.784288, -122.410224)",,1351_20160629,06/29/2016 12:00:00 AM,96.0,Routine - Unscheduled,1351_20160629_103129,Insufficient hot water or running water,Moderate Risk,low
1352,LA TORTILLA,Unnamed ST,San Francisco,CA,94114,37.760954,-122.434935,"(37.760954, -122.434935)",14155863990,1352_20180918,09/18/2018 12:00:00 AM,86.0,Foodborne Illness Investigation,1352_20161129_103154,Unclean or degraded floors walls or ceilings,Low Risk,low
1354,SUSHI TIME,2275 MARKET St,San Francisco,CA,94114,37.764697,-122.432322,"(37.764697, -122.432322)",14155552280,1354_20160928,09/28/2016 12:00:00 AM,92.0,Routine - Unscheduled,1354_20160928_103138,Improper storage use or identification of toxic substances,Low Risk,high
1359,STARBUCKS COFFEE CO.,1750 DIVISADERO St,San Francisco,CA,94115,37.785907,-122.439957,"(37.785907, -122.439957)",,1359_20180522,05/22/2018 12:00:00 AM,96.0,Routine - Unscheduled,1359_20180522_103131,Moderate risk vermin infestation,Moderate Risk,medium
1362,RESTAURANTE FAMILIAR,4499 MISSION St,San Francisco,CA,94112,37.726402,-122.433476,"(37.726402, -122.433476)",14155336100,1362_20160720,07/20/2016 12:00:00 AM,84.0,Routine - Unscheduled,1362_20160720_103105,Improper cooling methods,High Risk,high
13623,CAFE MADELEINE,149 NEW MONTGOMERY STREET,San Francisco,CA,94105,37.786803,-122.399681,"(37.786803, -122.399681)",,13623_20160829,08/29/2016 12:00:00 AM,87.0,Reinspection/Followup,13623_20160810_103142,Unclean nonfood contact surfaces,Low Risk,medium
1366,CAFE LA TAZA,2475A MISSION,San Francisco,CA,94110,37.757436,-122.41888,"(37.757436, -122.41888)",14155827715,1366_20180307,03/07/2018 12:00:00 AM,90.0,Reinspection/Followup,1366_20160602_103154,Unclean or degraded floors walls or ceilings,Low Risk,low
13671,AFC SUSHI @SAFEWAY 2606,298 KING STREET,San Francisco,CA,94107,37.776491,-122.394175,"(37.776491, -122.394175)",8363215440,13671_20180227,02/27/2018 12:00:00 AM,89.0,Routine - Unscheduled,13671_20180227_103102,Unclean hands or improper use of gloves,High Risk,high
1368,Starbucks Coffee,701 Battery St,San Francisco,CA,94111,37.797754,-122.400925,"(37.797754, -122.400925)",,1368_20160425,04/25/2016 12:00:00 AM,91.0,Routine - Unscheduled,1368_20160425_103109,Unclean or unsanitary food contact surfaces,High Risk,medium
13753,Taboun,203 Parnassus Ave,San Francisco,CA,,37.764574,-122.45295,"(37.764574, -122.45295)",,13753_20171219,12/19/2017 12:00:00 AM,91.0,Reinspection/Followup,13753_20160822_103154,Unclean or degraded floors walls or ceilings,Low Risk,medium
1381,PEBBLE'S CAFE,2852 Diamond St,San Francisco,CA,94131,37.73382,-122.434093,"(37.73382, -122.434093)",14155332270,1381_20160415,04/15/2016 12:00:00 AM,96.0,Reinspection/Followup,1381_20160415_103161,Low risk vermin infestation,Low Risk,high
13814,Go Go Market & Deli,99 09th St,San Francisco,CA,94103,37.774722,-122.406761,"(37.774722, -122.406761)",14155863536,13814_20160930,09/30/2016 12:00:00 AM,82.0,Routine - Unscheduled,13814_20160930_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,low
13831,Focaccia Market Bakery,119 Sacramento St A,San Francisco,CA,94111,37.794543,-122.397037,"(37.794543, -122.397037)",,13831_20160815,08/15/2016 12:00:00 AM,77.0,Reinspection/Followup,13831_20160808_103148,No thermometers or uncalibrated thermometers,Low Risk,medium
13838,Judahlicious Juice,3906 Judah st,San Francisco,CA,94122,37.760528,-122.503991,"(37.760528, -122.503991)",,13838_20160502,05/02/2016 12:00:00 AM,100.0,Routine - Unscheduled,13838_20170703_103157,Food safety certificate or food handler card not available,Low Risk,low
1389,GASPARE'S PIZZA HOUSE & REST.,5546 GEARY Blvd,San Francisco,CA,94121,37.78047,-122.478832,"(37.78047, -122.478832)",,1389_20161026,10/26/2016 12:00:00 AM,78.0,Routine - Unscheduled,1389_20161026_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,medium
1396,Sauce SF,131 GOUGH St,San Francisco,CA,94102,37.774644,-122.422554,"(37.774644, -122.422554)",,1396_20171212,12/12/2017 12:00:00 AM,94.0,Reinspection/Followup,1396_20160614_103161,Low risk vermin infestation,Low Risk,medium
1398,YUMMA'S MED GRILL,721 IRVING St,San Francisco,CA,94122,37.764053,-122.465539,"(37.764053, -122.465539)",,1398_20180302,03/02/2018 12:00:00 AM,88.0,Routine - Unscheduled,1398_20180302_103154,Unclean or degraded floors walls or ceilings,Low Risk,medium
1399,La Copa Loca,3150 22nd St,San Francisco,CA,94110,37.755538,-122.417982,"(37.755538, -122.417982)",479135545,1399_20160503,05/03/2016 12:00:00 AM,98.0,Routine - Unscheduled,1399_20160503_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,low
14005,Yuyu Sushi,1559 A Sloat St,San Francisco,CA,94132,37.733901,-122.490726,"(37.733901, -122.490726)",14155666477,14005_20171205,12/05/2017 12:00:00 AM,90.0,Routine - Unscheduled,14005_20171205_103120,Moderate risk food holding temperature,Moderate Risk,low
14071,SUBWAY #30196,700 04th St,San Francisco,CA,94107,37.776858,-122.394729,"(37.776858, -122.394729)",,14071_20180307,03/07/2018 12:00:00 AM,92.0,Routine - Unscheduled,14071_20180307_103120,Moderate risk food holding temperature,Moderate Risk,medium
14075,BLUE BOTTLE COFFEE LLC,315 LINDEN ST,San Francisco,CA,94102,37.77634,-122.423099,"(37.77634, -122.423099)",,14075_20180727,07/27/2018 12:00:00 AM,94.0,Complaint,14075_20160711_103129,Insufficient hot water or running water,Moderate Risk,medium
1413,STARBUCKS,5455 GEARY Blvd,San Francisco,CA,94121,37.780305,-122.477825,"(37.780305, -122.477825)",,1413_20180220,02/20/2018 12:00:00 AM,100.0,Routine - Unscheduled,,,,medium
1426,SWEET DELIGHT BAKERY,4476A MISSION,San Francisco,CA,94112,37.726117,-122.433817,"(37.726117, -122.433817)",14155336786,1426_20171215,12/15/2017 12:00:00 AM,70.0,Reinspection/Followup,1426_20161026_103103,High risk food holding temperature,High Risk,high
14285,Lee's Deli,75 Battery St,San Francisco,CA,94111,37.791864,-122.399724,"(37.791864, -122.399724)",,14285_20161227,12/27/2016 12:00:00 AM,78.0,Routine - Unscheduled,14285_20161227_103102,Unclean hands or improper use of gloves,High Risk,medium
14303,Mango Medley,3911 Judah St.,San Francisco,CA,94122,37.760454,-122.503939,"(37.760454, -122.503939)",14155683228,14303_20171018,10/18/2017 12:00:00 AM,98.0,Non-inspection site visit,14303_20160224_103154,Unclean or degraded floors walls or ceilings,Low Risk,low
1434,HOLEY BAGEL BAKERY,3872 24th St,San Francisco,CA,94114,37.751628,-122.429122,"(37.751628, -122.429122)",6594986227,1434_20161205,12/05/2016 12:00:00 AM,96.0,Routine - Unscheduled,1434_20161205_103141,Improper food labeling or menu misrepresentation,Low Risk,high
1442,Waterfront Bakery,2801 Leavenworth St,San Francisco,CA,94133,37.807155,-122.419004,"(37.807155, -122.419004)",,1442_20160311,03/11/2016 12:00:00 AM,94.0,Reinspection/Followup,1442_20180607_103153,Inadequate dressing rooms or improper storage of personal items,Low Risk,medium
14429,Little Star Pizza,846 Divisadero,San Francisco,CA,94117,37.777488,-122.438257,"(37.777488, -122.438257)",,14429_20180424,04/24/2018 12:00:00 AM,100.0,Routine - Unscheduled,,,,medium
1444,Starbucks Coffee,1560 Van Ness Ave,San Francisco,CA,94111,37.790086,-122.422167,"(37.790086, -122.422167)",,1444_20160408,04/08/2016 12:00:00 AM,96.0,Routine - Unscheduled,1444_20160408_103131,Moderate risk vermin infestation,Moderate Risk,medium
1452,CAFE V,1525 FOLSOM St,San Francisco,CA,94103,37.771538,-122.414372,"(37.771538, -122.414372)",,1452_20171205,12/05/2017 12:00:00 AM,89.0,Routine - Unscheduled,1452_20171205_103132,Improper thawing methods,Moderate Risk,medium
1454,KISS SEAFOOD,1708 LAGUNA St,San Francisco,IL,94115,37.786838,-122.428317,"(37.786838, -122.428317)",,1454_20160616,06/16/2016 12:00:00 AM,94.0,Routine - Unscheduled,1454_20160616_103116,Inadequate food safety knowledge or lack of certified food safety manager,Moderate Risk,medium
14568,THE Art Bistro,6900 GEARY BLVD,San Francisco,CA,94121,37.779718,-122.493662,"(37.779718, -122.493662)",UNDE,FINED,05/02/2016 12:00:00 AM,88.0,Routine - Unscheduled,14568_20160502_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,high
14577,KIM HOANG CAFE & FAST FOOD,246-250 LEAVENWORTH ST,San Francisco,CA,94102,37.783249,-122.414065,"(37.783249, -122.414065)",,14577_20160512,05/12/2016 12:00:00 AM,89.0,Reinspection/Followup,14577_20160509_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,medium
1466,Whole Foods Steep Brew,1765 CALIFORNIA St,San Francisco,IL,94109,37.790193,-122.423437,"(37.790193, -122.423437)",,1466_20160815,08/15/2016 12:00:00 AM,98.0,Routine - Unscheduled,1466_20160815_103144,Unapproved or unmaintained equipment or utensils,Low Risk,medium
14688,Eagle Cafe,111 Pine St,San Francisco,CA,94111,37.792343,-122.398567,"(37.792343, -122.398567)",,14688_20160831,08/31/2016 12:00:00 AM,96.0,Routine - Unscheduled,14688_20160831_103148,No thermometers or uncalibrated thermometers,Low Risk,low
1469,Holiday Inn Express-Main Kitchen,550 North Point St,San Francisco,IL,94133,37.806288,-122.416244,"(37.806288, -122.416244)",,1469_20160502,05/02/2016 12:00:00 AM,100.0,Routine - Unscheduled,1469_20161128_103150,Improper or defective plumbing,Low Risk,medium
14740,Eggette Cafe,3136 Noriega St,San Francisco,CA,94122,37.753338,-122.497572,"(37.753338, -122.497572)",,14740_20160429,04/29/2016 12:00:00 AM,100.0,Routine - Unscheduled,14740_20180702_103142,Unclean nonfood contact surfaces,Low Risk,medium
14743,Polly Ann Ice Cream,3138 Noriega St.,San Francisco,CA,94122,37.753338,-122.497572,"(37.753338, -122.497572)",,14743_20160429,04/29/2016 12:00:00 AM,96.0,Routine - Unscheduled,14743_20160429_103129,Insufficient hot water or running water,Moderate Risk,medium
1482,A2 CAFE,450 IRWIN St,San Francisco,IL,94107,37.767224,-122.399039,"(37.767224, -122.399039)",,1482_20160309,03/09/2016 12:00:00 AM,90.0,Routine - Unscheduled,1482_20160309_103147,Inadequate ventilation or lighting,Low Risk,medium
1486,STARBUCKS COFFEE,675 PORTOLA Dr,San Francisco,IL,94127,37.744736,-122.452666,"(37.744736, -122.452666)",14155689477,1486_20180718,07/18/2018 12:00:00 AM,100.0,Routine - Unscheduled,1486_20170913_103154,Unclean or degraded floors walls or ceilings,Low Risk,high
1487,PEET'S COFFEE & TEA,101 02nd St 150,San Francisco,IL,94105,37.787834,-122.399522,"(37.787834, -122.399522)",,1487_20161221,12/21/2016 12:00:00 AM,96.0,Routine - Unscheduled,1487_20161221_103142,Unclean nonfood contact surfaces,Low Risk,low
14909,White Swan Inn,845 Bush St,San Francisco,CA,94108,37.789834,-122.411247,"(37.789834, -122.411247)",,14909_20161026,10/26/2016 12:00:00 AM,98.0,Routine - Unscheduled,14909_20161026_103154,Unclean or degraded floors walls or ceilings,Low Risk,medium
14910,Petite Auberge,863 Bush St,San Francisco,CA,94108,37.789813,-122.411447,"(37.789813, -122.411447)",,14910_20161026,10/26/2016 12:00:00 AM,98.0,Routine - Unscheduled,14910_20161026_103161,Low risk vermin infestation,Low Risk,medium
1493,Peet's Coffee & Tea,1 Ferry Building  C3,San Francisco,IL,94111,37.795184,-122.393819,"(37.795184, -122.393819)",,1493_20160331,03/31/2016 12:00:00 AM,92.0,Routine - Unscheduled,1493_20160331_103151,Inadequate or unsanitary refuse containers or area or no garbage service,Low Risk,low
1496,FOUR SEASONS HOTEL- EMPLOYEE  CAFETERIA,757 MARKET St BASE.,San Francisco,IL,94103,37.786476,-122.404852,"(37.786476, -122.404852)",,1496_20170626,06/26/2017 12:00:00 AM,91.0,Reinspection/Followup,1496_20170616_103109,Unclean or unsanitary food contact surfaces,High Risk,medium
14971,San Francisco Public Montessori,2340 Jackson St,San Francisco,CA,94115,37.792628,-122.433514,"(37.792628, -122.433514)",14155743768,14971_20160919,09/19/2016 12:00:00 AM,96.0,Routine - Unscheduled,14971_20160919_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,high
1505,Starbucks Coffee Company #6765,359 Grant Ave,San Francisco,IL,94108,37.790376,-122.405544,"(37.790376, -122.405544)",,1505_20161212,12/12/2016 12:00:00 AM,100.0,New Construction,1505_20171017_103131,Moderate risk vermin infestation,Moderate Risk,medium
15055,Ono Hawaiin BBQ,1501 Sloat #A,San Francisco,CA,94132,37.733974,-122.489729,"(37.733974, -122.489729)",,15055_20160701,07/01/2016 12:00:00 AM,87.0,Reinspection/Followup,15055_20160628_103131,Moderate risk vermin infestation,Moderate Risk,medium
